variant_id,variable,level,jd_id,jd_category,model,score
name_english_01,name,english,jd_25b4e5360bba33f7,data,tfidf,0.03541093750928938
name_english_01,name,english,jd_26953d29fcd98ad6,consulting,tfidf,0.019871203769525267
name_english_01,name,english,jd_286fb740fa143aac,unclassified,tfidf,0.01958097543223804
name_english_01,name,english,jd_2965b846a6f2aaa0,product,tfidf,0.014410084910721472
name_english_01,name,english,jd_29fba6e373261f61,unclassified,tfidf,0.021387454009392484
name_english_01,name,english,jd_2a4887eaed7c6f97,product,tfidf,0.019167137438806915
name_english_01,name,english,jd_2a8590e1c18a6119,product,tfidf,0.01953436581405224
name_english_01,name,english,jd_2b3617cb2d9e197e,consulting,tfidf,0.014044442194937844
name_english_01,name,english,jd_2b6e8cb5fef2ebca,swe,tfidf,0.01991343956016711
name_english_01,name,english,jd_2c78bfdc312c7b34,unclassified,tfidf,0.008051217204956936
name_english_01,name,english,jd_2da39ca80385e65c,data,tfidf,0.021106596301455935
name_english_01,name,english,jd_2e58096fc9797fdc,unclassified,tfidf,0.020142410048817817
name_english_01,name,english,jd_2f994113bb7ddad9,product,tfidf,0.01784128696402048
name_english_01,name,english,jd_30404ac2bf89d5ca,swe,tfidf,0.03493231336443051
name_english_01,name,english,jd_31712cd287144b43,unclassified,tfidf,0.029380104132031376
name_english_01,name,english,jd_32084644a50f2c11,consulting,tfidf,0.014292823957104876
name_english_01,name,english,jd_32e2838f8e998888,product,tfidf,0.02037616599341957
name_english_01,name,english,jd_3311aec1bcc986c7,product,tfidf,0.01817328821908501
name_english_01,name,english,jd_34bd0bb2bcb7ff85,consulting,tfidf,0.013802248840161936
name_english_01,name,english,jd_35ba8096a709b039,swe,tfidf,0.016673812509482886
name_english_01,name,english,jd_35d4912efa14857a,data,tfidf,0.0259782199626019
name_english_01,name,english,jd_385ced56c0122e07,swe,tfidf,0.025719807532554904
name_english_01,name,english,jd_3b53ddaf1d8a225d,unclassified,tfidf,0.02312560904423126
name_english_01,name,english,jd_3b8018e0e604afca,consulting,tfidf,0.02178851034394813
name_english_01,name,english,jd_3dcd9a33af5a1348,swe,tfidf,0.024013440724104163
name_english_01,name,english,jd_3e0ca3dc0fa861b9,consulting,tfidf,0.022711403107764268
name_english_01,name,english,jd_3f1d6319fba83c8c,swe,tfidf,0.019341036687305777
name_english_01,name,english,jd_3f22ab24b04835f9,swe,tfidf,0.02761938479346715
name_english_01,name,english,jd_3f9c4a7df56c58bd,consulting,tfidf,0.016091695963804716
name_english_01,name,english,jd_40dd7e9e861529b7,product,tfidf,0.029052774141235714
name_english_01,name,english,jd_4244a836004b885b,data,tfidf,0.022547963235266734
name_english_01,name,english,jd_438e4802ef476aa3,swe,tfidf,0.03133784979473451
name_english_01,name,english,jd_439202b822c91a11,data,tfidf,0.022029784404671137
name_english_01,name,english,jd_43aaa19fe0e1c433,product,tfidf,0.03066029948650548
name_english_01,name,english,jd_43ea59620ea9d5b5,consulting,tfidf,0.0201677685196493
name_english_01,name,english,jd_443e4dff47b6f0c6,unclassified,tfidf,0.019856504590559737
name_english_01,name,english,jd_452d69e4e95591a9,consulting,tfidf,0.01938431437714928
name_english_01,name,english,jd_454f406ba5bbf065,swe,tfidf,0.030112571065253217
name_english_01,name,english,jd_458f1f6215f23896,product,tfidf,0.024827361209196142
name_english_01,name,english,jd_48764075bfa243dc,product,tfidf,0.02325556237707641
name_english_01,name,english,jd_49b3cfc40190d670,data,tfidf,0.02002086470508433
name_english_01,name,english,jd_4a0384c42f7d73d6,consulting,tfidf,0.012781634892963372
name_english_01,name,english,jd_4a1bf4eeb67e4174,swe,tfidf,0.024745655306944413
name_english_01,name,english,jd_4ab0c533dae90163,consulting,tfidf,0.00942765608876728
name_english_01,name,english,jd_4d7bf824d3033821,product,tfidf,0.012987780812342462
name_english_01,name,english,jd_4e9cea8c6cb7392e,swe,tfidf,0.022846296978983285
name_english_01,name,english,jd_501cea4d20cbedba,swe,tfidf,0.026789496165792816
name_english_01,name,english,jd_51c8ff85921d7550,product,tfidf,0.0244139403041647
name_english_01,name,english,jd_54363f569f436b1a,product,tfidf,0.018337508582967604
name_english_01,name,english,jd_5524857f44c35221,data,tfidf,0.02161952201641415
name_english_01,name,english,jd_556aa04a8fb73ad8,data,tfidf,0.01701770215310089
name_english_01,name,english,jd_562c0d28a1a0d03d,swe,tfidf,0.026174556136989446
name_english_01,name,english,jd_576b73fe69e9f20d,consulting,tfidf,0.019139273179295212
name_english_01,name,english,jd_579f46f977f45473,consulting,tfidf,0.019404212805212893
name_english_01,name,english,jd_582bc307bd73fe23,product,tfidf,0.021019822996478827
name_english_01,name,english,jd_59afd105ae5429e3,swe,tfidf,0.021443344279989965
name_english_01,name,english,jd_5b385c72e1e8a4e6,product,tfidf,0.016842932024135483
name_english_01,name,english,jd_5bfb50faa3d8f0e1,consulting,tfidf,0.013574244113648094
name_english_01,name,english,jd_5fde223c0020564c,swe,tfidf,0.024004023109740744
name_english_01,name,english,jd_6010c4f6e9121061,data,tfidf,0.027070021616826038
name_english_01,name,english,jd_61d515a5085c2467,data,tfidf,0.02709700444342651
name_english_01,name,english,jd_62038a41777de0ff,swe,tfidf,0.03787667685035856
name_english_01,name,english,jd_659eebb6dc0bb0cf,swe,tfidf,0.020940456423020015
name_english_01,name,english,jd_65d074f6170064ce,product,tfidf,0.021662058259447114
name_english_01,name,english,jd_6719921d465d62f9,swe,tfidf,0.016890470137955863
name_english_01,name,english,jd_6b1f2da4691b9a7c,unclassified,tfidf,0.011148284434632894
name_english_01,name,english,jd_6b92ca61531dba09,swe,tfidf,0.03149529209509123
name_english_01,name,english,jd_6be31d40082c9181,product,tfidf,0.018239915385507652
name_english_01,name,english,jd_6ca3c3e2369b921f,consulting,tfidf,0.019558010306361832
name_english_01,name,english,jd_6d822dd6f6e96063,swe,tfidf,0.02151774926073541
name_english_01,name,english,jd_6e306ef4ae2f2a35,swe,tfidf,0.01820390537903423
name_english_01,name,english,jd_6f32b4be16c776ab,unclassified,tfidf,0.03601882445299054
name_english_01,name,english,jd_6fe11900b6892325,unclassified,tfidf,0.0334670432566908
name_english_01,name,english,jd_706742770c6b80a6,product,tfidf,0.016663492320082497
name_english_01,name,english,jd_71bcaeb29a066c4d,product,tfidf,0.01782980684180675
name_english_01,name,english,jd_7221d721af21e011,data,tfidf,0.02524520994099964
name_english_01,name,english,jd_739d8d67b02b0f69,unclassified,tfidf,0.022930126421939652
name_english_01,name,english,jd_73de9c4a398a2916,consulting,tfidf,0.012952646150941759
name_english_01,name,english,jd_74d156e0cf64224a,consulting,tfidf,0.015235117657940138
name_english_01,name,english,jd_7524ad5705d40f54,product,tfidf,0.016779059536125254
name_english_01,name,english,jd_7590fb87fdaba530,consulting,tfidf,0.016893580414533822
name_english_01,name,english,jd_75de58c306507370,consulting,tfidf,0.014239168846557107
name_english_01,name,english,jd_766dfcadd1435733,data,tfidf,0.02813365000010804
name_english_01,name,english,jd_769361e56cfdf231,swe,tfidf,0.02375580183236205
name_english_01,name,english,jd_76e5fd0088340126,data,tfidf,0.02774535673595561
name_english_01,name,english,jd_77d17d663eb91112,swe,tfidf,0.030239588744600428
name_english_01,name,english,jd_77f4a960c813ba04,consulting,tfidf,0.012250839792237704
name_english_01,name,english,jd_7836f96d7314e4eb,swe,tfidf,0.004441689095924819
name_english_01,name,english,jd_7aa647417e7ed395,product,tfidf,0.02311095746103075
name_english_01,name,english,jd_7aa7ece93f7fa32b,swe,tfidf,0.020357888007567344
name_english_01,name,english,jd_7aea72dc31c8c82f,swe,tfidf,0.021875663327050272
name_english_01,name,english,jd_7b38080b2b859042,swe,tfidf,0.03277074152105545
name_english_01,name,english,jd_7de7cd3fbac941d4,unclassified,tfidf,0.019142463598532927
name_english_01,name,english,jd_7f61c177a384c9bf,product,tfidf,0.02091955655178434
name_english_01,name,english,jd_7fee1f2df5db7442,product,tfidf,0.01843392738872467
name_english_01,name,english,jd_83244b0fb3f1043d,consulting,tfidf,0.02175549927933247
name_english_01,name,english,jd_833dfa9f310597bd,product,tfidf,0.01746410322289734
name_english_01,name,english,jd_838288a8d8eff810,unclassified,tfidf,0.02193102992085698
name_english_01,name,english,jd_8390bcc927b3f72b,swe,tfidf,0.028639635605201986
name_english_01,name,english,jd_8442bc7b56c9b8f5,swe,tfidf,0.017651936405873824
name_english_01,name,english,jd_8634b4a34652b5c3,swe,tfidf,0.026780067029049174
name_english_01,name,english,jd_867f84ac5a1a475a,product,tfidf,0.02430073932006812
name_english_01,name,english,jd_86bfc905b9ad066c,unclassified,tfidf,0.02205840715231646
name_english_01,name,english,jd_885e6d6d6c923bc2,consulting,tfidf,0.013624999893293879
name_english_01,name,english,jd_88c0d3389aba632a,data,tfidf,0.027404356110282094
name_english_01,name,english,jd_8b0f0ad306ffb46c,consulting,tfidf,0.019743875315825957
name_english_01,name,english,jd_8b4b6e27adefce37,data,tfidf,0.03417838224916134
name_english_01,name,english,jd_8b93c5b7e2960174,product,tfidf,0.021669389261718883
name_english_01,name,english,jd_8bc270a2da5d309f,consulting,tfidf,0.016509012125495066
name_english_01,name,english,jd_8bdde1b56a1861dc,swe,tfidf,0.013883738502744188
name_english_01,name,english,jd_8deffa6d1a231300,product,tfidf,0.02302787800735399
name_english_01,name,english,jd_924e90671e81aa89,product,tfidf,0.017104716857524262
name_english_01,name,english,jd_97d9b743bfe21daf,data,tfidf,0.02586849660996997
name_english_01,name,english,jd_97f02a6b790a3533,data,tfidf,0.03105957326100818
name_english_01,name,english,jd_989db4bed57c8fb5,product,tfidf,0.018979895514352887
name_english_01,name,english,jd_9bcaee7b12e887fb,unclassified,tfidf,0.025491945878655123
name_english_01,name,english,jd_9d95ac12aa0c6492,data,tfidf,0.023880673001890788
name_english_01,name,english,jd_9e2510341597c7cb,data,tfidf,0.02412800954963892
name_english_01,name,english,jd_9f77e00ed389206f,unclassified,tfidf,0.027999262481104854
name_english_01,name,english,jd_a26a71d20606ea28,product,tfidf,0.017218757350049563
name_english_01,name,english,jd_a5c992a3d7b2fd1d,product,tfidf,0.016267113939493955
name_english_01,name,english,jd_a5d12a43ba286690,product,tfidf,0.01900050098063107
name_english_01,name,english,jd_a9c32afc7f5edf9f,swe,tfidf,0.020109175103601683
name_english_01,name,english,jd_a9cb8d4000c80a0d,data,tfidf,0.01848785626929355
name_english_01,name,english,jd_aa7db163f8ec8280,data,tfidf,0.024707037724409193
name_english_01,name,english,jd_accb9b3e7afc89ab,consulting,tfidf,0.01256840547608953
name_english_01,name,english,jd_ad7a498a86a97f6d,swe,tfidf,0.02438326635311128
name_english_01,name,english,jd_adf671f33633aeb3,product,tfidf,0.023514508701032538
name_english_01,name,english,jd_af2cd3f93672d678,product,tfidf,0.014350653142446025
name_english_01,name,english,jd_b0b38e998fefdaf3,swe,tfidf,0.013568988679501771
name_english_01,name,english,jd_b156815080a77ad9,data,tfidf,0.03229466464468684
name_english_01,name,english,jd_b333deab4ad74b36,swe,tfidf,0.026743374796902482
name_english_01,name,english,jd_b5645d45d9247adb,data,tfidf,0.024805518193866883
name_english_01,name,english,jd_b5f37d67ce6366c8,swe,tfidf,0.030099027929288796
name_english_01,name,english,jd_b698bb86e88e82cc,swe,tfidf,0.03063599962835316
name_english_01,name,english,jd_b6be316e5e07173f,consulting,tfidf,0.014075820571473144
name_english_01,name,english,jd_b71cb8e89feec609,product,tfidf,0.021654316127536224
name_english_01,name,english,jd_b7c0baacabf16dbf,product,tfidf,0.021853071385722678
name_english_01,name,english,jd_b7f4c2024375b374,data,tfidf,0.034230713157307
name_english_01,name,english,jd_b88035320b906600,unclassified,tfidf,0.012097878616411047
name_english_01,name,english,jd_bb818db46b233441,swe,tfidf,0.023773446144435415
name_english_01,name,english,jd_bbcdc871f962dac5,product,tfidf,0.026245603026311307
name_english_01,name,english,jd_bda965ac0ce26820,data,tfidf,0.023313692678387673
name_english_01,name,english,jd_bf59b28eeeb8b5d0,consulting,tfidf,0.01556114046208356
name_english_01,name,english,jd_c03dcd9cbe5575a5,swe,tfidf,0.020100418888295783
name_english_01,name,english,jd_c295be02dc4913df,data,tfidf,0.021136336543636895
name_english_01,name,english,jd_c3146f37eb456132,data,tfidf,0.022228389438718438
name_english_01,name,english,jd_c3cbd34781b23fb5,data,tfidf,0.024724818882510158
name_english_01,name,english,jd_c4dc2da6280be68b,data,tfidf,0.02779232818850535
name_english_01,name,english,jd_c5ed1d4c1058dd06,data,tfidf,0.020662619177368623
name_english_01,name,english,jd_c6463c037cdf527a,product,tfidf,0.026207307188294116
name_english_01,name,english,jd_c738a90551c4ff2a,swe,tfidf,0.020172303634337342
name_english_01,name,english,jd_c79c4d80ccbd8243,swe,tfidf,0.0243655628421082
name_english_01,name,english,jd_c83cc78de5081604,product,tfidf,0.026943777592415466
name_english_01,name,english,jd_c898326132c2f154,consulting,tfidf,0.025856977624636398
name_english_01,name,english,jd_c8c74b5960a2a9c2,data,tfidf,0.02331500190307853
name_english_01,name,english,jd_c90f5829a592b247,data,tfidf,0.030788257045344037
name_english_01,name,english,jd_c9524b0cf3167be7,unclassified,tfidf,0.03431679345152689
name_english_01,name,english,jd_ca208b6a36a6ae8e,consulting,tfidf,0.021021371649223478
name_english_01,name,english,jd_cb0262e7daa61fda,product,tfidf,0.018494034888355302
name_english_01,name,english,jd_cb16cecfaa45e639,consulting,tfidf,0.014900562312215449
name_english_01,name,english,jd_cb7918bc1c3612c6,swe,tfidf,0.02627934878241804
name_english_01,name,english,jd_cce49d8244a767a9,product,tfidf,0.03020661677126299
name_english_01,name,english,jd_cd575dee17230ea8,data,tfidf,0.030715171937687524
name_english_01,name,english,jd_d089a76bd624b7fc,swe,tfidf,0.020247829964753168
name_english_01,name,english,jd_d0e892f80697b6cb,product,tfidf,0.01646961170001993
name_english_01,name,english,jd_d3368eadbbaa458b,product,tfidf,0.024719862139946355
name_english_01,name,english,jd_d3aa4076d9aac4b7,consulting,tfidf,0.02212023847066965
name_english_01,name,english,jd_d4a81a4b200f72d4,swe,tfidf,0.029116044213056233
name_english_01,name,english,jd_d4bb189741bdb0ae,product,tfidf,0.028799626894513423
name_english_01,name,english,jd_d5a16b7bc8ba6039,unclassified,tfidf,0.027209799404576913
name_english_01,name,english,jd_d5aeb2d931abde4b,data,tfidf,0.02431588519727019
name_english_01,name,english,jd_d5dee02141ed4987,data,tfidf,0.02932111411296942
name_english_01,name,english,jd_d5e9e9cdc4e5dec2,product,tfidf,0.02807168140066962
name_english_01,name,english,jd_d636300c35a03ea8,swe,tfidf,0.02688629943797179
name_english_01,name,english,jd_d6c1d6112a136d84,consulting,tfidf,0.023518611408880966
name_english_01,name,english,jd_d72594ad1673144d,product,tfidf,0.02292373094636623
name_english_01,name,english,jd_d7b2b519efca45c4,swe,tfidf,0.01777250856364193
name_english_01,name,english,jd_d8580bd2805ba37f,swe,tfidf,0.016827440708208328
name_english_01,name,english,jd_d8937e402bae19dd,data,tfidf,0.029948839921602993
name_english_01,name,english,jd_d9f7e99a04b50363,swe,tfidf,0.027983217513982996
name_english_01,name,english,jd_da03765cd166509d,data,tfidf,0.037053241173652114
name_english_01,name,english,jd_da97b72895297540,swe,tfidf,0.024763409616759966
name_english_01,name,english,jd_dde1ced0044c6e19,unclassified,tfidf,0.02118004569380635
name_english_01,name,english,jd_ddf7d4a51785055e,swe,tfidf,0.018363237109828828
name_english_01,name,english,jd_df2dd64d85690763,product,tfidf,0.02572715379862849
name_english_01,name,english,jd_e03fa04c4586b993,unclassified,tfidf,0.024520181723781512
name_english_01,name,english,jd_e0f599531e15022a,unclassified,tfidf,0.021176323590108855
name_english_01,name,english,jd_e16c972bb3cf5b35,unclassified,tfidf,0.013874484868061003
name_english_01,name,english,jd_e19f2cf94d5fc4ab,data,tfidf,0.024591964990066786
name_english_01,name,english,jd_e1ef16198080d5b0,data,tfidf,0.02790498686893408
name_english_01,name,english,jd_e4739ea52ce7e8f2,swe,tfidf,0.004232429289720576
name_english_01,name,english,jd_e518fac867df7886,data,tfidf,0.025827419143374837
name_english_01,name,english,jd_e58c43c547b00f86,product,tfidf,0.018249880145631708
name_english_01,name,english,jd_e592cfcc5d64f3bf,data,tfidf,0.035335269179020766
name_english_01,name,english,jd_e6b64a49a58c923b,data,tfidf,0.026038931215805777
name_english_01,name,english,jd_e723bf21ed78375f,unclassified,tfidf,0.026267438661613133
name_english_01,name,english,jd_e76ac42bf564af58,data,tfidf,0.032750569949912704
name_english_01,name,english,jd_e7bbebf12b32be5c,data,tfidf,0.021886795964780614
name_english_01,name,english,jd_e9a80fb8879ec352,consulting,tfidf,0.020143634138812896
name_english_01,name,english,jd_eb03bc54b248ce1b,unclassified,tfidf,0.023115090588926673
name_english_01,name,english,jd_ed316c66c64088ad,data,tfidf,0.019701499691469643
name_english_01,name,english,jd_ed98561b3bca8a05,consulting,tfidf,0.012355413133514901
name_english_01,name,english,jd_eff21b1d54c3b85d,product,tfidf,0.01604247562447852
name_english_01,name,english,jd_f002d62a3a5b0dd1,swe,tfidf,0.025416789084161655
name_english_01,name,english,jd_f050094483bdd1a0,swe,tfidf,0.028161787617345942
name_english_01,name,english,jd_f0cdc8fe53fb98cc,unclassified,tfidf,0.01904848817952279
name_english_01,name,english,jd_f0ce305dadb999b9,data,tfidf,0.025139466586244417
name_english_01,name,english,jd_f12c2a3f99729193,swe,tfidf,0.018812712335686845
name_english_01,name,english,jd_f17267b5f3d94821,swe,tfidf,0.02853878785165317
name_english_01,name,english,jd_f21e184efb3f08e5,swe,tfidf,0.02930992481575213
name_english_01,name,english,jd_f3e9875c5876bae8,data,tfidf,0.03597695416140879
name_english_01,name,english,jd_f432df00bf491897,data,tfidf,0.020859669904099043
name_english_01,name,english,jd_f486703d1b3395d1,consulting,tfidf,0.022683763671348528
name_english_01,name,english,jd_f6d49acd09c13943,data,tfidf,0.03665226855710029
name_english_01,name,english,jd_f99de49398fa1597,unclassified,tfidf,0.022347979681628747
name_english_01,name,english,jd_fc89e57d87b9315c,consulting,tfidf,0.01369188093104463
name_english_01,name,english,jd_fea9e75a5e87826b,swe,tfidf,0.028495325202935115
name_english_02,name,english,jd_00a6a297acb71dd5,product,tfidf,0.017599129758118517
name_english_02,name,english,jd_020a83e03087d359,data,tfidf,0.03117482963652481
name_english_02,name,english,jd_02443fbcbc3e7b97,swe,tfidf,0.019739467827467227
name_english_02,name,english,jd_02b0803e16f61687,consulting,tfidf,0.016169090575392224
name_english_02,name,english,jd_03262d05379f7ecd,swe,tfidf,0.01766990193413721
name_english_02,name,english,jd_0357846a7e2f4d1d,swe,tfidf,0.027234337502825473
name_english_02,name,english,jd_038db4930aad500c,data,tfidf,0.02510175308331137
name_english_02,name,english,jd_03d2ab6009b864c3,data,tfidf,0.029986808482000533
name_english_02,name,english,jd_05a24407957e0691,data,tfidf,0.02777296563959126
name_english_02,name,english,jd_06231c926d5bf464,consulting,tfidf,0.011124899189680943
